,date,year,quarter,month,month_name,month_abbreviation,year_month,day,day_of_week,day_name,day_abbreviation,week,is_weekend,fiscal_year,fiscal_quarter,fiscal_month,is_last_day_of_month,is_last_day_of_quarter,is_last_day_of_year
1059,2023-11-26 00:00:00.0000000,2023,4,11,November,Nov,202311,26,8,Sunday,Sun,47,True,2023,4,11,False,False,False
1060,2023-11-27 00:00:00.0000000,2023,4,11,November,Nov,202311,27,2,Monday,Mon,48,False,2023,4,11,False,False,False
1061,2023-11-28 00:00:00.0000000,2023,4,11,November,Nov,202311,28,3,Tuesday,Tue,48,False,2023,4,11,False,False,False
1062,2023-11-29 00:00:00.0000000,2023,4,11,November,Nov,202311,29,4,Wednesday,Wed,48,False,2023,4,11,False,False,False
1063,2023-11-30 00:00:00.0000000,2023,4,11,November,Nov,202311,30,5,Thursday,Thu,48,False,2023,4,11,True,False,False
1064,2023-12-01 00:00:00.0000000,2023,4,12,December,Dec,202312,1,6,Friday,Fri,48,False,2023,4,12,False,False,False
1065,2023-12-02 00:00:00.0000000,2023,4,12,December,Dec,202312,2,7,Saturday,Sat,48,True,2023,4,12,False,False,False
1066,2023-12-03 00:00:00.0000000,2023,4,12,December,Dec,202312,3,8,Sunday,Sun,48,True,2023,4,12,False,False,False
1067,2023-12-04 00:00:00.0000000,2023,4,12,December,Dec,202312,4,2,Monday,Mon,49,False,2023,4,12,False,False,False
1068,2023-12-05 00:00:00.0000000,2023,4,12,December,Dec,202312,5,3,Tuesday,Tue,49,False,2023,4,12,False,False,False
1069,2023-12-06 00:00:00.0000000,2023,4,12,December,Dec,202312,6,4,Wednesday,Wed,49,False,2023,4,12,False,False,False
1070,2023-12-07 00:00:00.0000000,2023,4,12,December,Dec,202312,7,5,Thursday,Thu,49,False,2023,4,12,False,False,False
1071,2023-12-08 00:00:00.0000000,2023,4,12,December,Dec,202312,8,6,Friday,Fri,49,False,2023,4,12,False,False,False
1072,2023-12-09 00:00:00.0000000,2023,4,12,December,Dec,202312,9,7,Saturday,Sat,49,True,2023,4,12,False,False,False
1073,2023-12-10 00:00:00.0000000,2023,4,12,December,Dec,202312,10,8,Sunday,Sun,49,True,2023,4,12,False,False,False
1074,2023-12-11 00:00:00.0000000,2023,4,12,December,Dec,202312,11,2,Monday,Mon,50,False,2023,4,12,False,False,False
1075,2023-12-12 00:00:00.0000000,2023,4,12,December,Dec,202312,12,3,Tuesday,Tue,50,False,2023,4,12,False,False,False
1076,2023-12-13 00:00:00.0000000,2023,4,12,December,Dec,202312,13,4,Wednesday,Wed,50,False,2023,4,12,False,False,False
1077,2023-12-14 00:00:00.0000000,2023,4,12,December,Dec,202312,14,5,Thursday,Thu,50,False,2023,4,12,False,False,False
1078,2023-12-15 00:00:00.0000000,2023,4,12,December,Dec,202312,15,6,Friday,Fri,50,False,2023,4,12,False,False,False
1079,2023-12-16 00:00:00.0000000,2023,4,12,December,Dec,202312,16,7,Saturday,Sat,50,True,2023,4,12,False,False,False
1080,2023-12-17 00:00:00.0000000,2023,4,12,December,Dec,202312,17,8,Sunday,Sun,50,True,2023,4,12,False,False,False
1081,2023-12-18 00:00:00.0000000,2023,4,12,December,Dec,202312,18,2,Monday,Mon,51,False,2023,4,12,False,False,False
1082,2023-12-19 00:00:00.0000000,2023,4,12,December,Dec,202312,19,3,Tuesday,Tue,51,False,2023,4,12,False,False,False
1083,2023-12-20 00:00:00.0000000,2023,4,12,December,Dec,202312,20,4,Wednesday,Wed,51,False,2023,4,12,False,False,False
1084,2023-12-21 00:00:00.0000000,2023,4,12,December,Dec,202312,21,5,Thursday,Thu,51,False,2023,4,12,False,False,False
1085,2023-12-22 00:00:00.0000000,2023,4,12,December,Dec,202312,22,6,Friday,Fri,51,False,2023,4,12,False,False,False
1086,2023-12-23 00:00:00.0000000,2023,4,12,December,Dec,202312,23,7,Saturday,Sat,51,True,2023,4,12,False,False,False
1087,2023-12-24 00:00:00.0000000,2023,4,12,December,Dec,202312,24,8,Sunday,Sun,51,True,2023,4,12,False,False,False
1088,2023-12-25 00:00:00.0000000,2023,4,12,December,Dec,202312,25,2,Monday,Mon,52,False,2023,4,12,False,False,False
1089,2023-12-26 00:00:00.0000000,2023,4,12,December,Dec,202312,26,3,Tuesday,Tue,52,False,2023,4,12,False,False,False
1090,2023-12-27 00:00:00.0000000,2023,4,12,December,Dec,202312,27,4,Wednesday,Wed,52,False,2023,4,12,False,False,False
1091,2023-12-28 00:00:00.0000000,2023,4,12,December,Dec,202312,28,5,Thursday,Thu,52,False,2023,4,12,False,False,False
1092,2023-12-29 00:00:00.0000000,2023,4,12,December,Dec,202312,29,6,Friday,Fri,52,False,2023,4,12,False,False,False
1093,2023-12-30 00:00:00.0000000,2023,4,12,December,Dec,202312,30,7,Saturday,Sat,52,True,2023,4,12,False,False,False
1094,2023-12-31 00:00:00.0000000,2023,4,12,December,Dec,202312,31,8,Sunday,Sun,52,True,2023,4,12,True,True,True
